symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2020-01-21 05:00:00+00:00,317.19,319.02,316.0,316.57,31392219.0,208934.0,317.264809
AAPL,2020-01-22 05:00:00+00:00,318.58,319.99,317.31,317.7,27618413.0,208307.0,318.434907
AAPL,2020-01-23 05:00:00+00:00,317.92,319.56,315.65,319.23,28206335.0,197087.0,318.273575
AAPL,2020-01-24 05:00:00+00:00,320.25,323.33,317.5188,318.31,38955588.0,296007.0,320.300688
AAPL,2020-01-27 05:00:00+00:00,310.06,311.77,304.88,308.95,43644360.0,380405.0,309.656011
AAPL,2020-01-28 05:00:00+00:00,312.6,318.4,312.19,317.69,42418318.0,353626.0,317.034267
AAPL,2020-01-29 05:00:00+00:00,324.45,327.85,321.38,324.34,56640241.0,464165.0,325.413964
AAPL,2020-01-30 05:00:00+00:00,320.5435,324.09,318.75,323.87,33239806.0,280548.0,321.735793
AAPL,2020-01-31 05:00:00+00:00,320.93,322.68,308.29,309.51,52533229.0,482430.0,313.889952
AAPL,2020-02-03 05:00:00+00:00,304.3,313.49,302.22,308.66,45754031.0,405208.0,308.981228
AAPL,2020-02-04 05:00:00+00:00,315.31,319.64,313.6345,318.85,36272799.0,288067.0,317.507122
AAPL,2020-02-05 05:00:00+00:00,323.51,324.76,318.95,321.45,31622964.0,269731.0,321.51581
AAPL,2020-02-06 05:00:00+00:00,322.57,325.22,320.2648,325.21,28114850.0,215451.0,323.402741
AAPL,2020-02-07 05:00:00+00:00,322.37,323.4,318.0,320.03,30869922.0,261353.0,321.003525
AAPL,2020-02-10 05:00:00+00:00,314.18,321.55,313.85,321.55,30003215.0,234131.0,319.261224
AAPL,2020-02-11 05:00:00+00:00,323.6,323.9,318.71,319.61,25005339.0,230347.0,321.340696
AAPL,2020-02-12 05:00:00+00:00,321.47,327.22,321.47,327.2,30570441.0,244876.0,324.904357
AAPL,2020-02-13 05:00:00+00:00,324.19,326.22,323.35,324.87,25262190.0,216971.0,324.981823
AAPL,2020-02-14 05:00:00+00:00,324.74,325.98,322.85,324.95,21958849.0,175962.0,324.652924
AAPL,2020-02-18 05:00:00+00:00,315.36,319.75,314.61,319.0,41230347.0,365786.0,317.37637
AAPL,2020-02-19 05:00:00+00:00,320.0,324.57,320.0,323.62,26363235.0,205436.0,323.180718
AAPL,2020-02-20 05:00:00+00:00,322.63,324.65,318.21,320.3,26611083.0,243576.0,321.10085
AAPL,2020-02-21 05:00:00+00:00,318.62,320.45,310.5,313.05,35594515.0,322576.0,314.573543
AAPL,2020-02-24 05:00:00+00:00,297.26,304.18,289.23,298.18,61353576.0,586885.0,299.329189
AAPL,2020-02-25 05:00:00+00:00,300.95,302.53,286.13,288.08,60987822.0,624804.0,293.066681
AAPL,2020-02-26 05:00:00+00:00,286.53,297.88,286.5,292.65,52676541.0,494243.0,292.753893
AAPL,2020-02-27 05:00:00+00:00,281.1,286.0,272.96,273.52,85257037.0,811084.0,279.497453
AAPL,2020-02-28 05:00:00+00:00,257.26,278.41,256.37,273.36,114959720.0,1116916.0,267.179371
AAPL,2020-03-02 05:00:00+00:00,282.28,301.44,277.72,298.81,90351600.0,851003.0,289.021429
AAPL,2020-03-03 05:00:00+00:00,303.67,304.0,285.8,289.17,84109722.0,841739.0,294.379498
AAPL,2020-03-04 05:00:00+00:00,296.44,303.4,293.13,302.74,58253150.0,506992.0,298.439318
AAPL,2020-03-05 05:00:00+00:00,295.52,299.55,291.41,292.92,50614355.0,433283.0,295.149516
AAPL,2020-03-06 05:00:00+00:00,282.0,290.82,281.23,288.95,60257981.0,550882.0,285.900437
AAPL,2020-03-09 04:00:00+00:00,263.75,278.09,263.0,266.17,76935702.0,733184.0,271.182002
AAPL,2020-03-10 04:00:00+00:00,277.14,286.44,269.37,285.34,75535111.0,696324.0,278.172265
AAPL,2020-03-11 04:00:00+00:00,277.39,281.22,271.86,275.43,68307766.0,587140.0,276.369192
AAPL,2020-03-12 04:00:00+00:00,255.94,270.0,248.0,248.23,111465359.0,1085541.0,254.995343
AAPL,2020-03-13 04:00:00+00:00,264.89,279.92,252.95,277.97,98609167.0,935255.0,263.702273
AAPL,2020-03-16 04:00:00+00:00,241.95,259.08,240.0,242.21,86579210.0,826440.0,249.898539
AAPL,2020-03-17 04:00:00+00:00,247.51,257.61,238.4,252.63,85901855.0,825902.0,250.061962
AAPL,2020-03-18 04:00:00+00:00,239.77,250.0,237.12,246.67,79772198.0,757708.0,243.311704
AAPL,2020-03-19 04:00:00+00:00,247.385,252.84,242.61,244.78,73916632.0,662846.0,247.394169
AAPL,2020-03-20 04:00:00+00:00,247.18,251.83,228.0,229.24,120658928.0,859764.0,239.591814
AAPL,2020-03-23 04:00:00+00:00,228.08,228.4997,212.61,224.37,89762672.0,838639.0,221.651933
AAPL,2020-03-24 04:00:00+00:00,236.36,247.69,234.3,246.6,78583691.0,692498.0,241.685841
AAPL,2020-03-25 04:00:00+00:00,250.75,258.25,244.3,245.52,81067667.0,755737.0,251.377149
AAPL,2020-03-26 04:00:00+00:00,246.52,258.68,246.36,258.46,69046370.0,584621.0,253.12838
AAPL,2020-03-27 04:00:00+00:00,252.75,255.87,247.05,247.74,55413806.0,489518.0,250.628184
AAPL,2020-03-30 04:00:00+00:00,250.74,255.52,249.4,254.81,45322283.0,371750.0,252.807537
AAPL,2020-03-31 04:00:00+00:00,255.6,262.49,252.0,254.29,55006513.0,405386.0,256.217984
AAPL,2020-04-01 04:00:00+00:00,246.5,248.72,239.13,240.91,47392356.0,460609.0,243.769058
AAPL,2020-04-02 04:00:00+00:00,240.34,245.15,236.9,244.93,44066235.0,380300.0,241.724787
AAPL,2020-04-03 04:00:00+00:00,242.8,245.7,238.9741,241.41,34943113.0,293061.0,241.789494
AAPL,2020-04-06 04:00:00+00:00,250.9,263.11,249.38,262.47,55182629.0,486686.0,256.587449
AAPL,2020-04-07 04:00:00+00:00,270.8,271.7,259.0,259.43,53635078.0,467380.0,264.515894
AAPL,2020-04-08 04:00:00+00:00,262.74,267.37,261.23,266.07,45192000.0,391256.0,264.828037
AAPL,2020-04-09 04:00:00+00:00,268.7,270.07,264.7,267.99,42512432.0,415873.0,267.274781
AAPL,2020-04-13 04:00:00+00:00,268.31,273.7,265.83,273.25,34476454.0,343837.0,269.585335
AAPL,2020-04-14 04:00:00+00:00,280.0,288.25,278.05,287.05,52346775.0,476986.0,285.184892
AAPL,2020-04-15 04:00:00+00:00,282.4,286.33,280.63,284.43,35478603.0,312189.0,283.736738
AAPL,2020-04-16 04:00:00+00:00,287.38,288.1975,282.3502,286.69,41819171.0,377059.0,285.847121
AAPL,2020-04-17 04:00:00+00:00,284.69,286.945,276.86,282.8,58079091.0,570237.0,281.772778
AAPL,2020-04-20 04:00:00+00:00,277.95,281.68,276.85,276.93,34589355.0,357163.0,278.898091
AAPL,2020-04-21 04:00:00+00:00,276.28,277.25,265.43,268.37,48230218.0,530771.0,269.727362
AAPL,2020-04-22 04:00:00+00:00,273.61,277.9,272.2,275.76,31467231.0,287134.0,275.06775
AAPL,2020-04-23 04:00:00+00:00,275.87,281.75,274.87,275.03,33457419.0,318321.0,277.695077
AAPL,2020-04-24 04:00:00+00:00,277.2,283.01,277.0,282.97,33249022.0,305335.0,280.482795
AAPL,2020-04-27 04:00:00+00:00,281.8,284.54,279.95,283.17,30945540.0,300776.0,282.381528
AAPL,2020-04-28 04:00:00+00:00,285.08,285.83,278.2,278.58,29666300.0,285386.0,281.541591
AAPL,2020-04-29 04:00:00+00:00,284.73,289.67,283.89,287.73,36695010.0,324893.0,287.399038
AAPL,2020-04-30 04:00:00+00:00,289.95,294.53,288.35,293.949,48687530.0,471134.0,291.770638
AAPL,2020-05-01 04:00:00+00:00,286.25,299.0,285.85,289.07,62704105.0,557566.0,292.427596
AAPL,2020-05-04 04:00:00+00:00,289.17,293.69,286.3172,293.16,35110872.0,320753.0,290.618388
AAPL,2020-05-05 04:00:00+00:00,295.06,301.0,294.46,297.56,38707975.0,361222.0,298.481908
AAPL,2020-05-06 04:00:00+00:00,300.46,303.24,298.87,300.63,36868870.0,327331.0,301.714139
AAPL,2020-05-07 04:00:00+00:00,303.22,305.17,301.97,303.74,30480126.0,273199.0,303.713987
AAPL,2020-05-08 04:00:00+00:00,305.64,310.35,304.29,310.13,35422884.0,318018.0,307.877832
AAPL,2020-05-11 04:00:00+00:00,308.1,317.05,307.24,315.01,37949082.0,336684.0,313.021848
AAPL,2020-05-12 04:00:00+00:00,317.83,319.688,310.91,311.41,42887802.0,372898.0,316.074636
AAPL,2020-05-13 04:00:00+00:00,312.15,315.95,303.21,307.65,52276176.0,489398.0,308.942026
AAPL,2020-05-14 04:00:00+00:00,304.51,309.79,301.53,309.54,42200562.0,370238.0,305.778558
AAPL,2020-05-15 04:00:00+00:00,300.35,307.9,300.21,307.691,43625806.0,385180.0,304.777882
AAPL,2020-05-18 04:00:00+00:00,313.17,316.5,310.3241,314.96,36668546.0,315519.0,314.138902
AAPL,2020-05-19 04:00:00+00:00,315.03,318.52,313.01,313.14,26699454.0,253426.0,316.215279
AAPL,2020-05-20 04:00:00+00:00,316.68,319.52,316.2,319.23,29780792.0,263857.0,318.516877
AAPL,2020-05-21 04:00:00+00:00,318.66,320.89,315.87,316.85,27045942.0,250906.0,318.088377
AAPL,2020-05-22 04:00:00+00:00,315.77,319.23,315.35,318.89,21546364.0,205517.0,317.596036
AAPL,2020-05-26 04:00:00+00:00,323.5,324.24,316.5,316.73,34645082.0,309833.0,319.409176
AAPL,2020-05-27 04:00:00+00:00,316.14,318.71,313.09,318.11,30285790.0,279275.0,316.258732
AAPL,2020-05-28 04:00:00+00:00,316.77,323.44,315.63,318.25,36136396.0,320361.0,320.190915
AAPL,2020-05-29 04:00:00+00:00,319.25,321.15,316.47,317.94,45162719.0,307472.0,318.599854
AAPL,2020-06-01 04:00:00+00:00,317.75,322.35,317.21,321.85,21205533.0,231718.0,320.851021
AAPL,2020-06-02 04:00:00+00:00,320.745,323.44,318.93,323.34,23565877.0,226251.0,321.614986
AAPL,2020-06-03 04:00:00+00:00,324.66,326.2,322.3,325.12,28076160.0,258874.0,324.3883
AAPL,2020-06-04 04:00:00+00:00,324.39,325.62,320.78,322.32,23396267.0,237173.0,323.285714
AAPL,2020-06-05 04:00:00+00:00,323.35,331.75,323.23,331.5,37037919.0,351172.0,329.223247
AAPL,2020-06-08 04:00:00+00:00,330.25,333.6,327.32,333.58,26141205.0,261210.0,331.203051
AAPL,2020-06-09 04:00:00+00:00,332.14,345.61,332.01,343.99,38789061.0,402776.0,341.490908
AAPL,2020-06-10 04:00:00+00:00,347.9,354.77,346.09,352.84,43571232.0,449795.0,351.507845
AAPL,2020-06-11 04:00:00+00:00,349.31,351.06,335.48,335.981,54196136.0,577345.0,342.726962
AAPL,2020-06-12 04:00:00+00:00,344.72,347.8,334.2233,338.8,52434176.0,513869.0,340.05923
AAPL,2020-06-15 04:00:00+00:00,333.25,345.68,332.58,342.99,36750046.0,368619.0,339.599993
AAPL,2020-06-16 04:00:00+00:00,351.46,353.2,344.72,352.08,43758952.0,446658.0,350.931984
AAPL,2020-06-17 04:00:00+00:00,355.15,355.4,351.09,351.59,30473688.0,321833.0,353.615889
AAPL,2020-06-18 04:00:00+00:00,351.41,353.45,349.22,351.73,25824939.0,274416.0,351.572654
AAPL,2020-06-19 04:00:00+00:00,354.635,356.56,345.15,349.72,83869126.0,520977.0,350.560096
AAPL,2020-06-22 04:00:00+00:00,351.63,359.46,351.15,358.87,36008356.0,365767.0,356.664892
AAPL,2020-06-23 04:00:00+00:00,364.0,372.38,362.2701,366.53,55276287.0,540701.0,367.629537
AAPL,2020-06-24 04:00:00+00:00,365.0,368.79,358.52,360.06,50456400.0,520698.0,362.226814
AAPL,2020-06-25 04:00:00+00:00,360.7,365.0,357.57,364.84,36009582.0,364770.0,361.987109
AAPL,2020-06-26 04:00:00+00:00,364.41,365.32,353.02,353.63,57434903.0,477002.0,356.925115
AAPL,2020-06-29 04:00:00+00:00,353.25,362.1736,351.28,361.78,34743565.0,345352.0,358.776663
AAPL,2020-06-30 04:00:00+00:00,360.08,365.98,360.0,364.8,38837378.0,332674.0,363.938314
AAPL,2020-07-01 04:00:00+00:00,365.12,367.36,363.91,364.11,29162121.0,317160.0,365.631553
AAPL,2020-07-02 04:00:00+00:00,367.85,370.47,363.64,364.11,30469982.0,304464.0,366.894276
AAPL,2020-07-06 04:00:00+00:00,370.0,375.78,369.87,373.85,31864335.0,335180.0,373.39262
AAPL,2020-07-07 04:00:00+00:00,375.41,378.62,372.23,372.69,30144964.0,312190.0,375.533939
AAPL,2020-07-08 04:00:00+00:00,376.72,381.5,376.36,381.37,31537366.0,328598.0,379.633442
AAPL,2020-07-09 04:00:00+00:00,385.05,385.27,378.69,382.73,32757048.0,381755.0,382.500055
AAPL,2020-07-10 04:00:00+00:00,381.34,383.92,378.8207,383.68,23968047.0,277625.0,381.905178
AAPL,2020-07-13 04:00:00+00:00,389.06,399.82,381.03,381.91,50457372.0,582526.0,391.286671
AAPL,2020-07-14 04:00:00+00:00,379.36,389.02,375.51,388.23,45031939.0,475799.0,383.474967
AAPL,2020-07-15 04:00:00+00:00,395.96,396.99,385.96,390.9,39857859.0,437746.0,391.241894
AAPL,2020-07-16 04:00:00+00:00,386.25,389.62,383.62,386.09,29086322.0,345198.0,385.884716
AAPL,2020-07-17 04:00:00+00:00,387.95,388.59,383.36,385.31,25703761.0,256666.0,385.962683
AAPL,2020-07-20 04:00:00+00:00,385.665,394.0,384.25,393.43,24596920.0,281656.0,390.000512
AAPL,2020-07-21 04:00:00+00:00,396.69,397.0,386.97,388.0,27837037.0,328229.0,391.180375
AAPL,2020-07-22 04:00:00+00:00,386.77,391.9,386.41,389.09,23491624.0,255653.0,388.673085
AAPL,2020-07-23 04:00:00+00:00,387.9935,388.31,368.039,371.38,51496741.0,685266.0,375.920466
AAPL,2020-07-24 04:00:00+00:00,363.95,371.88,356.58,370.46,47711250.0,562326.0,366.452703
AAPL,2020-07-27 04:00:00+00:00,374.84,379.62,373.92,379.24,32395539.0,342425.0,377.590608
AAPL,2020-07-28 04:00:00+00:00,377.47,378.1986,372.99,373.01,27508071.0,277124.0,375.238638
AAPL,2020-07-29 04:00:00+00:00,375.0,380.92,374.85,380.16,23696778.0,260935.0,378.360838
AAPL,2020-07-30 04:00:00+00:00,376.75,385.19,375.07,384.76,40595969.0,516225.0,385.876076
AAPL,2020-07-31 04:00:00+00:00,411.535,425.66,403.3,425.04,98288452.0,1140784.0,414.125378
AAPL,2020-08-03 04:00:00+00:00,432.8,446.5457,431.57,435.75,80004478.0,979854.0,438.485904
AAPL,2020-08-04 04:00:00+00:00,436.51,443.16,433.55,438.66,45021533.0,527335.0,438.610028
AAPL,2020-08-05 04:00:00+00:00,437.51,441.57,435.59,440.25,32190632.0,387419.0,438.705317
AAPL,2020-08-06 04:00:00+00:00,441.62,457.65,439.19,455.61,52402178.0,585123.0,450.063015
AAPL,2020-08-07 04:00:00+00:00,452.82,454.7,441.17,444.45,51189744.0,646796.0,447.926162
AAPL,2020-08-10 04:00:00+00:00,450.325,455.1,440.0,450.91,55050093.0,642385.0,449.317966
AAPL,2020-08-11 04:00:00+00:00,447.875,449.93,436.4267,437.5,49648461.0,625332.0,443.750499
AAPL,2020-08-12 04:00:00+00:00,441.99,453.1,441.19,452.04,43580278.0,515442.0,449.069452
AAPL,2020-08-13 04:00:00+00:00,457.72,464.17,455.71,460.04,53862056.0,633340.0,459.876975
AAPL,2020-08-14 04:00:00+00:00,459.315,460.0,452.18,459.63,42745092.0,537592.0,456.795733
AAPL,2020-08-17 04:00:00+00:00,464.25,464.35,455.8501,458.43,31962550.0,435131.0,459.357124
AAPL,2020-08-18 04:00:00+00:00,457.41,464.0,456.03,462.25,27786408.0,388891.0,460.876572
AAPL,2020-08-19 04:00:00+00:00,463.933,468.65,462.44,462.83,38353086.0,499408.0,465.549931
AAPL,2020-08-20 04:00:00+00:00,463.0,473.568,462.9335,473.1,33346574.0,472763.0,469.633166
AAPL,2020-08-21 04:00:00+00:00,477.05,499.472,477.0,497.48,87150058.0,1089021.0,490.566155
AAPL,2020-08-24 04:00:00+00:00,514.79,515.14,495.745,503.43,89111099.0,1287623.0,505.387478
AAPL,2020-08-25 04:00:00+00:00,498.79,500.7172,492.21,499.3,54732241.0,761157.0,496.848244
AAPL,2020-08-26 04:00:00+00:00,504.7165,507.97,500.33,506.09,42685290.0,627489.0,504.393546
AAPL,2020-08-27 04:00:00+00:00,508.57,509.94,495.33,500.04,40425833.0,679931.0,502.739599
AAPL,2020-08-28 04:00:00+00:00,504.05,505.77,498.31,499.23,53137957.0,686606.0,501.098896
AAPL,2020-08-31 04:00:00+00:00,127.39,131.0,126.0,129.04,243737082.0,2753926.0,128.910423
AAPL,2020-09-01 04:00:00+00:00,132.76,134.8,130.53,134.18,162353762.0,1494294.0,132.902394
AAPL,2020-09-02 04:00:00+00:00,137.59,137.98,127.0,131.4,210023657.0,1843494.0,131.705031
AAPL,2020-09-03 04:00:00+00:00,126.91,128.84,120.5,120.88,274068039.0,2360762.0,123.441146
AAPL,2020-09-04 04:00:00+00:00,120.1,123.7,110.89,120.96,344528755.0,2962331.0,118.038516
AAPL,2020-09-08 04:00:00+00:00,114.16,118.99,112.68,112.82,245981952.0,2003680.0,115.257751
AAPL,2020-09-09 04:00:00+00:00,117.26,119.14,115.26,117.32,190263275.0,1308845.0,117.4086
AAPL,2020-09-10 04:00:00+00:00,120.36,120.5,112.5,113.42,192230707.0,1444583.0,115.976572
AAPL,2020-09-11 04:00:00+00:00,114.57,115.23,110.0,112.0,187577679.0,1401259.0,112.057091
AAPL,2020-09-14 04:00:00+00:00,114.72,115.93,112.8,115.355,150551407.0,1013528.0,114.627706
AAPL,2020-09-15 04:00:00+00:00,118.33,118.829,113.61,115.54,191579878.0,1290607.0,116.415375
AAPL,2020-09-16 04:00:00+00:00,115.23,116.0,112.04,112.17,164670212.0,1186045.0,113.573945
AAPL,2020-09-17 04:00:00+00:00,109.72,112.2,108.71,110.34,190122929.0,1363279.0,110.141126
AAPL,2020-09-18 04:00:00+00:00,110.4,110.88,106.09,106.84,357020901.0,1645257.0,107.769358
AAPL,2020-09-21 04:00:00+00:00,104.54,110.19,103.1,110.08,205844757.0,1362837.0,107.022019
AAPL,2020-09-22 04:00:00+00:00,112.68,112.86,109.16,111.81,192504491.0,1128775.0,111.021646
AAPL,2020-09-23 04:00:00+00:00,111.62,112.11,106.77,107.12,164847647.0,1007071.0,109.007461
AAPL,2020-09-24 04:00:00+00:00,105.17,110.25,105.0,108.22,175839103.0,981879.0,108.511524
AAPL,2020-09-25 04:00:00+00:00,108.43,112.44,107.67,112.29,158260959.0,879732.0,110.707146
AAPL,2020-09-28 04:00:00+00:00,114.98,115.32,112.78,114.96,147526994.0,866158.0,114.103499
AAPL,2020-09-29 04:00:00+00:00,114.55,115.31,113.57,114.09,104574095.0,607017.0,114.217624
AAPL,2020-09-30 04:00:00+00:00,113.79,117.26,113.62,115.81,157275023.0,808536.0,115.919321
AAPL,2020-10-01 04:00:00+00:00,117.64,117.72,115.83,116.85,124794872.0,673258.0,116.611963
AAPL,2020-10-02 04:00:00+00:00,112.89,115.37,112.22,113.02,152739147.0,958973.0,113.820687
AAPL,2020-10-05 04:00:00+00:00,113.91,116.65,113.55,116.5,112645483.0,613104.0,115.498317
AAPL,2020-10-06 04:00:00+00:00,115.7,116.12,112.25,113.16,169071691.0,1030519.0,114.395819
AAPL,2020-10-07 04:00:00+00:00,114.62,115.55,114.13,115.08,103682766.0,577792.0,114.927165
AAPL,2020-10-08 04:00:00+00:00,116.25,116.4,114.5901,114.97,87991510.0,520897.0,115.262625
AAPL,2020-10-09 04:00:00+00:00,115.28,117.0,114.92,116.97,106378271.0,629762.0,116.260855
AAPL,2020-10-12 04:00:00+00:00,120.06,125.18,119.2845,124.42,254085140.0,1409223.0,123.078735
AAPL,2020-10-13 04:00:00+00:00,125.27,125.39,119.65,121.1,270930939.0,1723607.0,122.420477
AAPL,2020-10-14 04:00:00+00:00,121.0,123.03,119.62,121.19,158150251.0,872453.0,121.297285
AAPL,2020-10-15 04:00:00+00:00,118.72,121.2,118.15,120.71,118880241.0,669244.0,120.092616
AAPL,2020-10-16 04:00:00+00:00,121.28,121.548,118.81,119.02,125949490.0,650468.0,120.110936
AAPL,2020-10-19 04:00:00+00:00,119.96,120.419,115.66,115.98,127538434.0,773109.0,118.001183
AAPL,2020-10-20 04:00:00+00:00,116.2,118.98,115.63,117.51,130360478.0,687191.0,117.427338
AAPL,2020-10-21 04:00:00+00:00,116.67,118.705,116.45,116.87,96688953.0,525412.0,117.435222
AAPL,2020-10-22 04:00:00+00:00,117.45,118.04,114.59,115.75,107118588.0,650714.0,115.972611
AAPL,2020-10-23 04:00:00+00:00,116.39,116.55,114.28,115.04,85924016.0,574952.0,114.999553
AAPL,2020-10-26 04:00:00+00:00,114.01,116.55,112.88,115.05,119512225.0,731754.0,114.630502
AAPL,2020-10-27 04:00:00+00:00,115.49,117.28,114.5399,116.6,97977577.0,554035.0,116.327054
AAPL,2020-10-28 04:00:00+00:00,115.05,115.43,111.1,111.2,155989903.0,969851.0,112.633143
AAPL,2020-10-29 04:00:00+00:00,112.37,116.93,112.2,115.32,154115865.0,1025465.0,114.534733
AAPL,2020-10-30 04:00:00+00:00,111.06,111.99,107.72,108.86,201474528.0,1490393.0,109.104909
AAPL,2020-11-02 05:00:00+00:00,109.11,110.68,107.32,108.77,129169579.0,865486.0,108.639558
AAPL,2020-11-03 05:00:00+00:00,109.66,111.49,108.73,110.44,114030391.0,640259.0,110.443002
AAPL,2020-11-04 05:00:00+00:00,114.05,115.59,112.35,114.95,148351201.0,846480.0,114.631028
AAPL,2020-11-05 05:00:00+00:00,117.95,119.62,116.8686,119.03,134891975.0,762130.0,118.505005
AAPL,2020-11-06 05:00:00+00:00,118.32,119.2,116.13,118.69,121818881.0,645050.0,118.119211
AAPL,2020-11-09 05:00:00+00:00,120.5,121.99,116.05,116.32,165715048.0,997694.0,119.375892
AAPL,2020-11-10 05:00:00+00:00,115.55,117.59,114.13,116.0,144162367.0,820549.0,116.288555
AAPL,2020-11-11 05:00:00+00:00,117.19,119.63,116.44,119.49,118291874.0,621700.0,118.542381
AAPL,2020-11-12 05:00:00+00:00,119.62,120.53,118.57,119.21,108671816.0,613393.0,119.477884
AAPL,2020-11-13 05:00:00+00:00,119.44,119.6717,117.87,119.26,87008083.0,505192.0,118.84219
AAPL,2020-11-16 05:00:00+00:00,118.92,120.99,118.146,120.3,97343396.0,593382.0,120.090076
AAPL,2020-11-17 05:00:00+00:00,119.55,120.6741,118.96,119.39,81552609.0,494163.0,119.841369
AAPL,2020-11-18 05:00:00+00:00,118.61,119.82,118.0,118.03,82343800.0,495981.0,118.855917
AAPL,2020-11-19 05:00:00+00:00,117.59,119.06,116.81,118.64,80019961.0,492504.0,118.057077
AAPL,2020-11-20 05:00:00+00:00,118.65,118.77,117.29,117.34,81429508.0,457629.0,117.967738
AAPL,2020-11-23 05:00:00+00:00,117.18,117.6202,113.75,113.85,133961778.0,1020046.0,114.945949
AAPL,2020-11-24 05:00:00+00:00,113.91,115.85,112.59,115.17,123577869.0,809385.0,114.558806
AAPL,2020-11-25 05:00:00+00:00,115.55,116.75,115.17,116.03,81933305.0,497670.0,116.081806
AAPL,2020-11-27 05:00:00+00:00,116.57,117.49,116.22,116.59,49861063.0,328648.0,116.832962
AAPL,2020-11-30 05:00:00+00:00,116.97,120.97,116.81,119.05,195962985.0,911474.0,119.131028
AAPL,2020-12-01 05:00:00+00:00,121.01,123.4693,120.01,122.72,135963748.0,816069.0,122.448979
AAPL,2020-12-02 05:00:00+00:00,122.02,123.37,120.89,123.08,95468629.0,527797.0,122.595402
AAPL,2020-12-03 05:00:00+00:00,123.52,123.78,122.21,122.94,85569069.0,473234.0,122.970919
AAPL,2020-12-04 05:00:00+00:00,122.6,122.8608,121.52,122.25,83912960.0,458136.0,122.102227
AAPL,2020-12-07 05:00:00+00:00,122.31,124.57,122.25,123.75,93919235.0,517949.0,123.819023
AAPL,2020-12-08 05:00:00+00:00,124.37,124.98,123.09,124.38,88607492.0,504727.0,124.205234
AAPL,2020-12-09 05:00:00+00:00,124.53,125.95,121.0,121.68,126595910.0,737746.0,123.142247
AAPL,2020-12-10 05:00:00+00:00,120.5,123.87,120.15,123.24,89204178.0,512176.0,122.906071
AAPL,2020-12-11 05:00:00+00:00,122.43,122.76,120.55,122.41,94581629.0,541134.0,121.777395
AAPL,2020-12-14 05:00:00+00:00,122.6,123.35,121.54,121.78,92768465.0,451075.0,122.346654
AAPL,2020-12-15 05:00:00+00:00,124.34,127.9,124.13,127.88,168623599.0,867472.0,126.617491
AAPL,2020-12-16 05:00:00+00:00,127.41,128.37,126.56,127.81,107903885.0,550018.0,127.5776
AAPL,2020-12-17 05:00:00+00:00,128.9,129.58,128.045,128.7,102871084.0,491625.0,128.669639
AAPL,2020-12-18 05:00:00+00:00,128.96,129.1,126.12,126.655,272790167.0,660908.0,127.07646
AAPL,2020-12-21 05:00:00+00:00,125.02,128.31,123.449,128.23,131759645.0,746691.0,126.451522
AAPL,2020-12-22 05:00:00+00:00,131.61,134.405,129.65,131.88,177730374.0,1132120.0,132.230349
AAPL,2020-12-23 05:00:00+00:00,132.16,132.43,130.78,130.96,96689113.0,557225.0,131.557754
AAPL,2020-12-24 05:00:00+00:00,131.32,133.46,131.1,131.97,56888726.0,365721.0,132.315837
AAPL,2020-12-28 05:00:00+00:00,133.99,137.34,133.51,136.69,131183580.0,782405.0,135.859017
AAPL,2020-12-29 05:00:00+00:00,138.04,138.789,134.3409,134.87,126214348.0,797017.0,136.350453
AAPL,2020-12-30 05:00:00+00:00,135.58,135.99,133.4,133.72,100802947.0,630846.0,134.303543
AAPL,2020-12-31 05:00:00+00:00,134.08,134.74,131.72,132.69,110149923.0,652169.0,132.867092
AAPL,2021-01-04 05:00:00+00:00,133.52,133.6116,126.76,129.41,158211374.0,1310229.0,129.737072
AAPL,2021-01-05 05:00:00+00:00,128.89,131.74,128.43,131.01,105863439.0,707583.0,130.718871
AAPL,2021-01-06 05:00:00+00:00,127.72,131.0499,126.382,126.66,165568781.0,1202579.0,128.248795
AAPL,2021-01-07 05:00:00+00:00,128.36,131.63,127.86,130.92,118743769.0,718362.0,130.183321
AAPL,2021-01-08 05:00:00+00:00,132.43,132.63,130.23,132.05,112696090.0,798393.0,131.602946
AAPL,2021-01-11 05:00:00+00:00,129.19,130.17,128.5,128.98,110450551.0,775073.0,129.293055
AAPL,2021-01-12 05:00:00+00:00,128.5,129.69,126.86,128.8,97558551.0,692725.0,128.49734
AAPL,2021-01-13 05:00:00+00:00,128.76,131.45,128.49,130.89,96442760.0,596239.0,130.561099
AAPL,2021-01-14 05:00:00+00:00,130.8,131.0,128.76,128.91,97691724.0,651397.0,129.690487
AAPL,2021-01-15 05:00:00+00:00,128.83,130.2242,127.0,127.14,128048933.0,709695.0,128.21567
AAPL,2021-01-19 05:00:00+00:00,127.78,128.71,126.938,127.83,98953322.0,599779.0,127.706762
AAPL,2021-01-20 05:00:00+00:00,128.66,132.49,128.55,132.03,113947702.0,668584.0,131.485526
AAPL,2021-01-21 05:00:00+00:00,133.8,139.67,133.59,136.87,127940803.0,835006.0,135.888686
AAPL,2021-01-22 05:00:00+00:00,136.28,139.85,135.02,139.07,121203430.0,737325.0,137.882989
AAPL,2021-01-25 05:00:00+00:00,143.07,145.09,136.54,142.92,164986731.0,1226592.0,142.641628
AAPL,2021-01-26 05:00:00+00:00,143.6,144.3,141.37,143.16,103714054.0,743291.0,142.866401
